id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap,last_updated_quote
7186,PancakeSwap,CAKE,pancakeswap,19,2020-09-25T00:00:00.000Z,"['yield-farming', 'binance-chain', 'binance-smart-chain']",,114896829.30545951,186128408.5036616,"{'id': 1839, 'name': 'Binance Smart Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': '0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82'}",69,2021-02-16T16:54:02.000Z,7.14678440735304,106330152.71771589,0.75909461,7.31183181,31.37056872,821142868.1345619,2021-02-16T16:54:02.000Z
2499,SwissBorg,CHSB,swissborg,7,2018-02-02T00:00:00.000Z,"['asset-management', 'staking']",,939100207.814276,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba9d4199fab4f26efe3551d490e3821486f135ba'}",70,2021-02-16T16:54:05.000Z,0.85553522437791,5424343.47239686,-1.20583838,0.30172794,8.06800635,803433307.0057285,2021-02-16T16:54:05.000Z
1697,Basic Attention Token,BAT,basic-attention-token,255,2017-06-01T00:00:00.000Z,"['marketing', 'content-creation', 'payments']",,1487032312.6224163,1500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0d8775f648430679a709e98d2b0cb6250d2887ef'}",71,2021-02-16T16:53:06.000Z,0.5368923683092,530937299.27074724,-3.03010538,-4.1071861,28.8216717,798376300.0761557,2021-02-16T16:53:06.000Z
1817,Voyager Token,VGX,voyager-token,7,2017-07-18T00:00:00.000Z,"['asset-management', 'wallet']",222295209.0,222295208.0,222295208.238,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5af2be193a6abca9c8817001f45744777db30756'}",72,2021-02-16T16:53:07.000Z,3.45054834534725,8280151.08440556,-3.56326756,-7.48654324,44.66845487,767040362.1430228,2021-02-16T16:53:07.000Z
5567,Celo,CELO,celo,22,2020-05-22T00:00:00.000Z,"['pos', 'zero-knowledge-proofs', 'mobile', 'payments', 'smart-contracts', 'coinbase-ventures-portfolio', 'polychain-capital-portfolio']",1000000000.0,184447717.0,1000000000.0,,73,2021-02-16T16:54:05.000Z,4.0312468015677,18542302.74568427,-2.97830614,-5.58110949,16.2844993,743554269.2127142,2021-02-16T16:54:05.000Z
3330,Paxos Standard,PAX,paxos-standard,176,2018-09-27T00:00:00.000Z,"['store-of-value', 'stablecoin', 'stablecoin-asset-backed']",,675099791.33,675099791.33,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8e870d67f660d95d5be530380d0ec0bd388289e1'}",74,2021-02-16T16:54:04.000Z,1.00036266376092,155587937.1828608,0.09331952,-0.30549176,-0.132373,675344625.5593201,2021-02-16T16:54:04.000Z
8104,1inch,1INCH,1inch,114,2020-12-25T00:00:00.000Z,"['defi', 'amm']",,140263599.867229,1500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x111111111117dc0aa78b770fa6a738034120c302'}",75,2021-02-16T16:53:08.000Z,4.73914442077283,271386500.41350025,-3.79385437,-13.23526108,-5.58150356,664729456.7482911,2021-02-16T16:53:08.000Z
1698,Horizen,ZEN,horizen,58,2017-06-01T00:00:00.000Z,"['mineable', 'medium-of-exchange', 'content-creation', 'privacy']",21000000.0,10769787.5,10769787.5,,76,2021-02-16T16:53:08.000Z,57.88256395316671,84120233.13890326,-0.63247101,10.49564709,44.38815939,623382913.7307655,2021-02-16T16:53:08.000Z
1684,Qtum,QTUM,qtum,198,2017-05-24T00:00:00.000Z,"['platform', 'smart-contracts']",107822406.0,98130252.7260568,103164056.0,,77,2021-02-16T16:53:07.000Z,6.36629983829166,1005497675.002719,-1.82007073,-6.01320574,30.56745544,624726612.0614151,2021-02-16T16:53:07.000Z
2577,Ravencoin,RVN,ravencoin,82,2018-03-10T00:00:00.000Z,"['mineable', 'platform', 'collectibles-nfts', 'crowdfunding']",21000000000.0,8146610000.0,8146610000.0,,78,2021-02-16T16:53:06.000Z,0.07459577474511,120071190.02643897,-2.33631977,-0.04205967,70.26255036,607702684.4962606,2021-02-16T16:53:06.000Z
4157,THORChain,RUNE,thorchain,29,2019-07-23T00:00:00.000Z,['defi'],,158432088.34333336,500000000.0,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'RUNE-B1A'}",79,2021-02-16T16:54:03.000Z,3.70792153111436,42597036.82393815,-3.49448063,-11.41951157,-17.95048927,587453751.5876582,2021-02-16T16:54:03.000Z
6538,Curve DAO Token,CRV,curve-dao-token,97,2020-08-14T00:00:00.000Z,"['defi', 'dao', 'yield-farming', 'amm']",3303030299.0,223240017.60401237,1432770876.9811485,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xD533a949740bb3306d119CC777fa900bA034cd52'}",80,2021-02-16T16:54:05.000Z,2.60715911790404,267027008.60768336,-4.25053241,-9.88248083,-15.62565184,582022247.3773593,2021-02-16T16:54:05.000Z
1042,Siacoin,SC,siacoin,50,2015-08-26T00:00:00.000Z,"['mineable', 'pow', 'blake2b', 'platform', 'distributed-computing', 'filesharing']",,47020942992.0,47020942992.0,,81,2021-02-16T16:54:02.000Z,0.01171513435282,35745046.15394578,-1.82847567,-5.05874186,26.84576046,550856664.54757,2021-02-16T16:54:02.000Z
4779,HUSD,HUSD,husd,62,2019-10-15T00:00:00.000Z,"['pow', 'medium-of-exchange', 'stablecoin', 'stablecoin-asset-backed']",,519470458.1252747,519470458.1252747,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdf574c24545e5ffecb9a659c229253d4111d87e1'}",82,2021-02-16T16:53:08.000Z,1.0003645380512,125880546.24105398,0.05931167,0.07278635,0.11438445,519659824.8737357,2021-02-16T16:53:08.000Z
3890,Polygon,MATIC,polygon,93,2019-04-28T00:00:00.000Z,"['platform', 'enterprise-solutions', 'state-channels', 'coinbase-ventures-portfolio']",10000000000.0,4966397110.0,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7D1AfA7B718fb893dB30A3aBc0Cfc608AaCfeBB0'}",83,2021-02-16T16:53:07.000Z,0.10297533488912,183023071.37397248,-5.78475394,-3.09655856,13.5121203,511416405.5946078,2021-02-16T16:53:07.000Z
3964,Reserve Rights,RSR,reserve-rights,67,2019-05-24T00:00:00.000Z,"['store-of-value', 'defi', 'stablecoin', 'stablecoin-asset-backed', 'coinbase-ventures-portfolio']",100000000000.0,9349998999.99994,100000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8762db106b2c2a0bccb3a80d1ed41273552616e8'}",84,2021-02-16T16:53:09.000Z,0.05469498418571,466481257.03602654,-5.06123757,-11.39315498,27.01233757,511398047.44140106,2021-02-16T16:53:09.000Z
3155,Quant,QNT,quant,26,2018-08-10T00:00:00.000Z,"['platform', 'interoperability']",14612493.0,12072738.0,14612493.08082618,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4a220e6096b25eadb88358cb44068a3248254675'}",85,2021-02-16T16:54:03.000Z,41.29389414511965,11486253.58239147,-1.28150065,5.4247089,2.28468605,498530365.01376355,2021-02-16T16:54:03.000Z
4847,Stacks,STX,stacks,10,2019-10-28T00:00:00.000Z,[],1818000000.0,739781894.219817,973705260.219817,,86,2021-02-16T16:53:07.000Z,0.67183940156731,13306195.09126552,-2.8037913,-0.63537271,26.47709665,497014625.1029729,2021-02-16T16:53:07.000Z
3897,OKB,OKB,okb,64,2019-04-30T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'discount-token']",,60000000.0,300000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x75231f58b43240c9718dd58b4967c5114342a86c'}",87,2021-02-16T16:53:09.000Z,8.19160726385099,207167561.22003618,-0.23383927,-3.36780744,4.53638317,491496435.8310594,2021-02-16T16:53:09.000Z
2405,IOST,IOST,iostoken,88,2018-01-16T00:00:00.000Z,"['hardware', 'iot']",,16374175762.0,22306434689.0,,88,2021-02-16T16:54:05.000Z,0.02997520426657,257988663.22803,-1.68167886,-6.6972819,49.45375057,490819263.1626695,2021-02-16T16:54:05.000Z
2083,Bitcoin Gold,BTG,bitcoin-gold,73,2017-10-23T00:00:00.000Z,"['mineable', 'medium-of-exchange', 'payments']",21000000.0,17513923.589,17513923.589,,89,2021-02-16T16:54:02.000Z,27.57024112491029,170613293.6686665,0.56582398,-4.03847854,100.63957282,482863096.3919843,2021-02-16T16:54:02.000Z
4023,Bitcoin BEP2,BTCB,bitcoin-bep2,17,2019-06-18T00:00:00.000Z,['binance-chain'],,9841.41310943,14001.0,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'BTCB-1DE'}",90,2021-02-16T16:53:08.000Z,48765.35368345502,19556828.61555194,-0.97976687,1.75560613,4.78099772,479919991.0263447,2021-02-16T16:53:08.000Z
3662,HedgeTrade,HEDG,hedgetrade,10,2019-01-03T00:00:00.000Z,"['asset-management', 'marketplace', 'discount-token']",,348731468.3751733,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xF1290473E210b2108A85237fbCd7b6eb42Cc654F'}",91,2021-02-16T16:54:06.000Z,1.33339415105168,148211.29150475,-3.9123783,1.03751286,-6.06470865,464996500.21911997,2021-02-16T16:54:06.000Z
7129,TerraUSD,UST,terrausd,44,2020-09-21T00:00:00.000Z,[],0.0,454387163.033242,454387163.033242,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa47c8bf37f92aBed4A126BDA807A7b7498661acD'}",92,2021-02-16T16:53:08.000Z,1.00074674177555,39344643.24762493,0.08617445,-0.02288468,-0.65566864,454726472.91015255,2021-02-16T16:53:08.000Z
5268,Energy Web Token,EWT,energy-web-token,8,2020-03-28T00:00:00.000Z,"['energy', 'enterprise-solutions', 'identity', 'substrate', 'dot-ecosystem']",100000000.0,30062138.0,48638535.4433,,93,2021-02-16T16:54:03.000Z,14.92681748607589,3730477.86821025,-0.13030853,-4.7356376,52.81608525,448732047.1672265,2021-02-16T16:54:03.000Z
2130,Enjin Coin,ENJ,enjin-coin,107,2017-11-01T00:00:00.000Z,"['media', 'collectibles-nfts', 'gaming', 'ethereum']",1000000000.0,834185856.7192237,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf629cbd94d3791c9250152bd8dfbdf380e2a3b9c'}",94,2021-02-16T16:54:03.000Z,0.53611753751542,83329277.50809284,-2.1061525,0.55671249,30.86088306,447221667.3345012,2021-02-16T16:54:03.000Z
1966,Decentraland,MANA,decentraland,119,2017-09-17T00:00:00.000Z,"['platform', 'collectibles-nfts', 'gaming', 'payments']",,1533942867.6557312,2194812127.320146,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0f5d2fb29fb7d3cfee444a200298f468908cc942'}",95,2021-02-16T16:53:08.000Z,0.29110947064168,132394621.51920176,-5.63318529,-2.96510391,23.27631176,446545296.1978406,2021-02-16T16:53:08.000Z
1727,Bancor,BNT,bancor,154,2017-06-18T00:00:00.000Z,"['marketplace', 'decentralized-exchange', 'defi', 'payments', 'amm']",,127028419.94017613,127028419.94017613,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c'}",96,2021-02-16T16:53:07.000Z,3.5053856371312,128422466.90612361,-1.62138535,0.90922583,32.78373914,445283598.76576394,2021-02-16T16:53:07.000Z
4558,Flow (Dapper Labs),FLOW,flow,12,2021-01-27T00:00:00.000Z,"['collectibles-nfts', 'coinbase-ventures-portfolio']",1338178864.0,23301002.0,1338178864.68,,97,2021-02-16T16:54:05.000Z,18.43243511383871,26144230.04245517,-0.60115299,-6.03574869,70.94792551,429494207.452426,2021-02-16T16:54:05.000Z
3513,Fantom,FTM,fantom,42,2018-10-29T00:00:00.000Z,"['platform', 'enterprise-solutions', 'defi', 'research', 'scaling', 'smart-contracts']",3175000000.0,2545006273.0,2545006273.0,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'FTM-A64'}",98,2021-02-16T16:54:05.000Z,0.16785999160153,52134403.30342518,-5.42882522,-9.11563585,18.70030322,427204731.6116212,2021-02-16T16:54:05.000Z
3911,Ocean Protocol,OCEAN,ocean-protocol,35,2019-05-06T00:00:00.000Z,"['platform', 'ai-big-data', 'defi', 'filesharing', 'substrate', 'ipfs', 'dot-ecosystem']",1410000000.0,419026836.7678136,613099141.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x967da4048cd07ab37855c090aaf366e4ce1b9f48'}",99,2021-02-16T16:53:08.000Z,0.99839980607806,112991229.47100958,-5.0600826,-4.59716993,19.84349567,418356312.57048804,2021-02-16T16:53:08.000Z
1982,Kyber Network,KNC,kyber-network,137,2017-09-24T00:00:00.000Z,"['marketplace', 'decentralized-exchange', 'defi', 'dao', 'amm', 'three-arrows-capital-portfolio']",226000000.0,204764146.93781054,210271998.65667465,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xdd974d5c2e2928dea5f71b9825b8b646686bd200'}",100,2021-02-16T16:53:08.000Z,2.01423567172326,140930568.3970133,-2.91257333,-6.37934446,6.31543902,412443249.0521211,2021-02-16T16:53:08.000Z
1214,Lisk,LSK,lisk,60,2016-04-06T00:00:00.000Z,"['dpos', 'platform', 'enterprise-solutions', 'smart-contracts']",,127287105.961486,143222344.0,,101,2021-02-16T16:54:04.000Z,3.188268519543,65185335.59955256,-3.15703045,-9.55001245,77.24331818,405825472.8807399,2021-02-16T16:54:04.000Z
7208,Polkastarter,POLS,polkastarter,27,2020-09-28T00:00:00.000Z,"['defi', 'polkadot', 'dot-ecosystem']",,56500000.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa'}",102,2021-02-16T16:54:03.000Z,7.15619839764352,131759524.42750925,3.66384756,39.10164066,207.84647918,404325209.46685886,2021-02-16T16:54:03.000Z
7288,Venus,XVS,venus,13,2020-10-05T00:00:00.000Z,"['defi', 'binance-smart-chain', 'binance-launchpool']",30000000.0,8465006.0,30000000.0,"{'id': 1839, 'name': 'Binance Smart Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': '0xcf6bb5389c92bdda8a3747ddb454cb7a64626c63'}",103,2021-02-16T16:54:03.000Z,45.53096661506193,50015235.14500497,-1.93789242,-5.89269863,11.80286491,385419905.58229893,2021-02-16T16:54:03.000Z
693,Verge,XVG,verge,44,2014-10-25T00:00:00.000Z,"['mineable', 'multiple-algorithms', 'medium-of-exchange', 'privacy']",16555000000.0,16430256443.363379,16430256443.363379,,104,2021-02-16T16:53:06.000Z,0.02210622638415,44340076.14593782,-3.85097998,-13.5057431,19.23817634,363210968.4866301,2021-02-16T16:53:06.000Z
4056,Ampleforth,AMPL,ampleforth,52,2019-06-28T00:00:00.000Z,"['defi', 'rebase']",395345189.6,324715225.0707367,538602322.2858516,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd46ba6d942050d489dbd938a2c909a5d5039a161'}",105,2021-02-16T16:53:08.000Z,1.11215318477616,39364385.47441664,-1.08642065,12.49164617,-18.96808558,361133071.70772743,2021-02-16T16:53:08.000Z
4679,Band Protocol,BAND,band-protocol,108,2019-09-18T00:00:00.000Z,"['defi', 'oracles', 'binance-chain']",,20494032.51749998,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba11d00c5f74255f56a5e366f4f77f5a186d7f55'}",106,2021-02-16T16:53:07.000Z,16.69280597704442,409693022.03510463,-1.64111653,0.44786411,24.0673842,342102908.50186634,2021-02-16T16:53:07.000Z
1759,Status,SNT,status,90,2017-06-28T00:00:00.000Z,"['media', 'content-creation', 'privacy']",,3470483788.0,6804870174.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x744d70fdbe2ba4cf95131626614a1763df805b9e'}",107,2021-02-16T16:53:07.000Z,0.09718393989436,60652176.82198723,-0.70240955,-1.61088491,46.66319425,337275287.85734284,2021-02-16T16:53:07.000Z
1104,Augur,REP,augur,82,2015-10-27T00:00:00.000Z,"['platform', 'defi', 'oracles', 'prediction-markets', 'reputation', 'ipfs']",,11000000.0,11000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x1985365e9f78359a9B6AD760e32412f4a445E862'}",108,2021-02-16T16:54:03.000Z,30.54094946977814,61016745.69930772,-2.40463341,-10.67537292,34.20288625,335950444.16755956,2021-02-16T16:54:03.000Z
2563,TrueUSD,TUSD,trueusd,238,2018-03-06T00:00:00.000Z,"['store-of-value', 'stablecoin', 'stablecoin-asset-backed']",,332539819.75,332539819.75,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'TUSDB-888'}",109,2021-02-16T16:54:05.000Z,0.9993789933867,123711525.02870546,-0.0225451,-0.02193987,-0.05676693,332333310.3227497,2021-02-16T16:54:05.000Z
3822,Theta Fuel,TFUEL,theta-fuel,14,2019-03-28T00:00:00.000Z,"['media', 'content-creation', 'payments']",,5243446400.0,5243446400.0,,110,2021-02-16T16:53:07.000Z,0.05773901493817,17025767.93165987,-2.58310544,-7.90182006,39.89766172,302751430.0170937,2021-02-16T16:53:07.000Z
1816,Civic,CVC,civic,58,2017-07-17T00:00:00.000Z,"['enterprise-solutions', 'identity']",,670000000.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x41e5560054824ea6b0732e656e3ad64e20e94e45'}",111,2021-02-16T16:53:07.000Z,0.4450817234337,115603836.3916647,-4.05434923,-3.04233813,86.34824456,298204754.700579,2021-02-16T16:53:07.000Z
5728,Balancer,BAL,balancer,136,2020-06-24T00:00:00.000Z,"['defi', 'dao', 'yield-farming', 'amm']",100000000.0,6943831.0,35725000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xba100000625a3754423978a60c9317c58a424e3D'}",112,2021-02-16T16:54:06.000Z,42.73319002269173,220638095.70840132,-1.78946139,-4.15584265,23.46435868,296732049.60845757,2021-02-16T16:54:06.000Z
5665,Helium,HNT,helium,11,2020-06-05T00:00:00.000Z,"['mineable', 'enterprise-solutions', 'distributed-computing', 'iot']",223000000.0,70335522.2658267,223000000.0,,113,2021-02-16T16:54:06.000Z,4.21729960545272,9404572.35376282,-4.82590206,-1.84108733,15.11993019,296625970.30098194,2021-02-16T16:54:06.000Z
3945,Harmony,ONE,harmony,32,2019-06-01T00:00:00.000Z,"['platform', 'enterprise-solutions', 'scaling']",12600000000.0,9485319681.499994,13246393681.5,,114,2021-02-16T16:53:08.000Z,0.0297456075338,43754908.88691212,-2.92687121,-3.92108037,49.58381513,282146596.5785276,2021-02-16T16:53:08.000Z
7232,Alpha Finance Lab,ALPHA,alpha-finance-lab,26,2020-09-29T00:00:00.000Z,"['defi', 'yield-farming', 'binance-smart-chain', 'yield-aggregator', 'binance-launchpool']",1000000000.0,174136442.0,1000000000.0,"{'id': 1839, 'name': 'Binance Smart Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': '0xa1faa113cbe53436df28ff0aee54275c13b40975'}",115,2021-02-16T16:54:03.000Z,1.56690298618558,75365337.87508473,-1.88548795,-12.29681258,-28.75162122,272854910.9735321,2021-02-16T16:54:03.000Z
4846,Kava.io,KAVA,kava,51,2019-10-25T00:00:00.000Z,['defi'],,58524186.0,116549706.0,"{'id': 1839, 'name': 'Binance Chain', 'symbol': 'BNB', 'slug': 'binance-coin', 'token_address': 'KAVA-10C'}",116,2021-02-16T16:53:07.000Z,4.61574804485499,117463921.44094773,-5.56943159,-6.20652608,23.12080347,270132897.1062298,2021-02-16T16:53:07.000Z
4761,NuCypher,NU,nucypher,23,2019-10-07T00:00:00.000Z,[],3885390082.0,400500000.0,1104103705.1028244,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4fe83213d56308330ec302a8bd641f1d0113a4cc'}",117,2021-02-16T16:53:08.000Z,0.67048737179995,53742556.98971417,-0.14615252,-5.2752978,29.36025464,268530192.40588,2021-02-16T16:53:08.000Z
5632,Arweave,AR,arweave,16,2020-05-27T00:00:00.000Z,"['distributed-computing', 'filesharing', 'ipfs', 'coinbase-ventures-portfolio']",66000000.0,33394701.0,63190435.0,,118,2021-02-16T16:54:05.000Z,7.91885311354203,12673452.32982839,1.6418663,11.67361612,41.61400523,264447731.98965517,2021-02-16T16:54:05.000Z
1455,Golem,GLM,golem-network-tokens,52,2016-11-18T00:00:00.000Z,"['platform', 'distributed-computing', 'payments']",,1000000000.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7DD9c5Cba05E151C895FDe1CF355C9A1D5DA6429'}",119,2021-02-16T16:54:05.000Z,0.25258602055521,56243186.51568712,-1.71422539,11.19630436,43.61653031,252586020.55521002,2021-02-16T16:54:05.000Z
2777,IoTeX,IOTX,iotex,27,2018-05-25T00:00:00.000Z,"['platform', 'iot']",10000000000.0,9644304442.32,9644304442.32,,120,2021-02-16T16:53:07.000Z,0.02578410875785,51530393.4976978,12.15822629,7.61328544,70.97736945,248669794.63459477,2021-02-16T16:53:07.000Z
4948,Nervos Network,CKB,nervos-network,42,2019-11-19T00:00:00.000Z,['polychain-capital-portfolio'],,23957695109.015247,30959313371.144905,,121,2021-02-16T16:53:08.000Z,0.01009438953416,19784133.6821472,-5.83523928,-10.76989302,24.82672482,241838306.77103972,2021-02-16T16:53:08.000Z
2222,Bitcoin Diamond,BCD,bitcoin-diamond,31,2017-11-24T00:00:00.000Z,"['mineable', 'medium-of-exchange', 'payments']",210000000.0,186492897.953,189492897.953,,122,2021-02-16T16:54:03.000Z,1.27801153767908,32410583.53416372,-5.954403,-13.62333557,63.77138659,238340075.27914128,2021-02-16T16:54:03.000Z
1680,Aragon,ANT,aragon,79,2017-05-18T00:00:00.000Z,"['platform', 'enterprise-solutions', 'dao', 'substrate', 'polkadot']",,39609522.80952381,39609523.80952381,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa117000000f279d81a1d3cc75430faa017fa5a2e'}",123,2021-02-16T16:53:08.000Z,5.85150860887537,57880736.5042963,-3.18212892,-4.20427567,7.01541227,231775463.7133739,2021-02-16T16:53:08.000Z
